# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
16 7.75 0.730262 4.24028 1.02425 15.0942 1.24797 18.5096 0.580614 5.6002 0.420932 5.73819 1.43943 5.80173 1.47717 5.66463 0.867586 4.86195 1.10341 16.833 1.16669 16.6358
17 8.25 0.964935 5.26967 1.0824 18.5599 0.890906 21.3628 0.606873 6.24807 0.484253 6.25515 1.19023 7.07235 1.34264 7.09796 0.839403 5.75805 1.13477 20.4673 1.19493 20.4628
18 8.75 1.38381 6.93016 1.2109 22.9211 0.885833 24.554 0.709134 7.09963 0.603365 6.97969 0.978443 8.2473 1.06314 8.3746 0.925998 6.87001 1.04965 24.2486 1.13307 24.5446
19 9.25 1.30253 8.67681 1.17936 27.6678 1.01128 28.6253 0.953957 8.37979 0.82483 8.08658 0.899901 9.45492 0.904068 9.58781 0.975006 8.17842 0.971539 28.1599 1.00592 28.5943
20 9.75 1.13055 10.3611 1.07793 32.488 0.989503 33.0511 1.30316 10.3227 1.25219 9.95348 0.88424 10.7732 0.873783 10.8905 1.04583 9.73765 0.939478 32.3619 0.922881 32.7221
83000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.35825e-06 4.85909e-07 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.64909 0.393483 0.00124643 0.000297376
6 2.75 0 0 0 0 8.20368 2.92013 0 0 0 0 0 0 0 0 0 0 1.43427 0.90402 0.424863 0.151528
7 3.25 0 0 0 0 2.62833 4.22581 0 0 0 0 2.53268 0.419385 0.136452 0.0225945 0 0 0.422461 1.11388 1.24415 0.769587
8 3.75 0 0 0.0347598 0.0229728 0.126788 4.30962 0 0 0 0 2.54071 0.979239 2.37912 0.546838 0.00463146 0.00102041 1.73916 2.26357 1.6834 1.88241
9 4.25 0 0 1.78572 1.53835 0.0501468 4.35219 0.0513991 0.014543 0.0505259 0.0142966 0.70282 1.17809 3.13454 1.43372 0.0661174 0.0197259 1.38328 3.43771 1.6942 3.32046
10 4.75 0.0997543 0.0352216 2.5588 4.2501 0.0663824 4.42256 0.974933 0.359026 1.01296 0.37223 0.975049 1.52262 1.21758 1.86394 0.404237 0.162563 0.687797 4.16681 1.33364 4.73417
11 5.25 1.71027 0.772799 1.05293 5.61304 0.161235 4.63131 2.3936 1.39206 2.43283 1.42217 0.912222 1.91632 0.580729 2.11457 0.954322 0.574431 0.834048 5.24668 1.13552 6.20437
12 5.75 2.76537 2.2032 0.841573 6.91961 0.438496 5.31224 2.57053 2.72266 2.35322 2.64027 0.66109 2.25852 0.484316 2.36527 1.38584 1.29179 0.992227 6.78751 0.707195 7.30256
13 6.25 0.945217 2.78077 0.856545 8.49058 0.92841 7.01545 1.79029 3.81744 1.98251 3.8526 0.708526 2.69179 0.552065 2.70287 1.49967 2.20884 1.04402 8.70278 0.728094 8.63828
14 6.75 0.449101 3.10085 0.755962 10.1077 1.65044 10.5468 0.915609 4.47046 1.3462 4.81273 0.961238 3.37735 0.780295 3.25938 1.37807 3.19169 1.10697 11.0713 0.930233 10.6286
15 7.25 0.555938 3.55792 0.840757 12.1823 1.79159 14.9688 0.692703 5.04036 0.621739 5.32425 1.30337 4.44968 1.23512 4.27555 1.05833 4.06242 1.06216 13.6929 1.08765 13.3132
16 7.75 0.719707 4.23402 1.01478 15.0436 1.24475 18.4793 0.569042 5.57531 0.420154 5.71924 1.43362 5.7974 1.46653 5.65421 0.848223 4.85982 1.10422 16.8071 1.1675 16.6058
17 8.25 0.962885 5.25897 1.07752 18.4862 0.894649 21.3384 0.612925 6.22822 0.487667 6.23873 1.18524 7.05998 1.34003 7.08169 0.852801 5.76827 1.13869 20.4461 1.19373 20.4207
18 8.75 1.35337 6.87943 1.2108 22.8377 0.875824 24.4868 0.720173 7.09117 0.600723 6.95854 0.97969 8.23389 1.05907 8.35072 0.907724 6.85596 1.05116 24.2247 1.12978 24.482
19 9.25 1.3326 8.66259 1.18861 27.6114 1.01525 28.5652 0.958906 8.3752 0.824627 8.06276 0.898058 9.43645 0.906556 9.56465 0.979395 8.16742 0.966976 28.1092 1.00481 28.5185
20 9.75 1.13756 10.3537 1.09013 32.4756 0.984587 32.9595 1.28852 10.2922 1.2711 9.95377 0.878995 10.7441 0.867771 10.8556 1.04627 9.72397 0.935697 32.2854 0.925327 32.6483
84000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65245 0.392344 0.00106986 0.00025413
6 2.75 0 0 0 0 8.28999 2.93631 0 0 0 0 0 0 0 0 0 0 1.44741 0.905015 0.432148 0.153322
7 3.25 0 0 0 0 2.58962 4.21642 0 0 0 0 2.53479 0.41767 0.136746 0.0225323 0 0 0.414911 1.11012 1.23912 0.765848
8 3.75 0 0 0.0325468 0.0214057 0.134814 4.3051 0 0 0.000761394 0.00016691 2.55387 0.977645 2.394 0.547461 0.00449786 0.00098688 1.73703 2.25274 1.69096 1.87817
9 4.25 0.00110983 0.000311953 1.78373 1.52765 0.0423147 4.34084 0.0484602 0.0136436 0.0513143 0.014613 0.68445 1.17035 3.12321 1.42678 0.075894 0.0223564 1.37549 3.41451 1.6993 3.31344
10 4.75 0.108026 0.0382668 2.56623 4.23389 0.0625847 4.40685 0.935921 0.342726 0.987432 0.361805 0.969221 1.51113 1.22267 1.85667 0.422014 0.170737 0.687796 4.14001 1.32774 4.71396
11 5.25 1.7426 0.786087 1.06178 5.60149 0.165791 4.62046 2.3862 1.36748 2.41063 1.39706 0.91539 1.90425 0.576597 2.10429 0.946661 0.577271 0.840543 5.22293 1.14053 6.18337
12 5.75 2.77162 2.21265 0.842026 6.9023 0.437687 5.29679 2.56759 2.69 2.36922 2.61739 0.674129 2.25148 0.479481 2.35126 1.37672 1.28642 0.984258 6.74385 0.701539 7.26742
13 6.25 0.903481 2.76203 0.852088 8.45741 0.942417 7.01716 1.79314 3.78113 2.01602 3.84414 0.69958 2.67717 0.558914 2.69136 1.50548 2.20248 1.04213 8.64626 0.724454 8.58992
14 6.75 0.469266 3.09482 0.747224 10.0479 1.64332 10.516 0.938609 4.44726 1.34042 4.79543 0.952389 3.35309 0.775809 3.24196 1.37311 3.17697 1.11085 11.0113 0.936522 10.5839
15 7.25 0.520784 3.52086 0.843861 12.12 1.78338 14.8961 0.696248 5.01725 0.608609 5.29368 1.30607 4.42234 1.23396 4.25217 1.06292 4.04717 1.06281 13.6217 1.09236 13.2668
16 7.75 0.730372 4.20357 1.00734 14.9463 1.24273 18.3836 0.564915 5.5457 0.418275 5.68496 1.44494 5.77401 1.4851 5.64142 0.85432 4.84635 1.10427 16.7206 1.16488 16.5358
17 8.25 0.979373 5.24098 1.09283 18.4207 0.897082 21.2363 0.614504 6.19708 0.491189 6.20562 1.18056 7.02541 1.32596 7.04693 0.845224 5.74227 1.13847 20.341 1.19296 20.3294
18 8.75 1.38054 6.88584 1.22293 22.794 0.87381 24.3619 0.717461 7.05255 0.617757 6.94221 0.977529 8.19096 1.06222 8.31346 0.903746 6.81986 1.05025 24.0978 1.13051 24.3733
19 9.25 1.32304 8.64749 1.17691 27.4975 1.02881 28.4745 0.973729 8.34999 0.833479 8.05277 0.901008 9.39152 0.905124 9.51952 0.976097 8.12048 0.970656 27.9779 1.00708 28.399
20 9.75 1.11099 10.2909 1.08036 32.2943 0.986821 32.8571 1.28579 10.2534 1.26269 9.92206 0.880764 10.6954 0.875773 10.816 1.03772 9.65671 0.939879 32.152 0.925844 32.5108
85000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65978 0.393435 0.00120834 0.000286443
6 2.75 0 0 0 0 8.30229 2.93585 0 0 0 0 0 0 0 0 0 0 1.44338 0.903841 0.432949 0.153386
7 3.25 0 0 0 0 2.57909 4.20865 0 0 0 0 2.53518 0.417047 0.136179 0.0224021 0 0 0.414677 1.10849 1.23655 0.763637
8 3.75 0 0 0.0362564 0.0238052 0.134622 4.29706 3.66352e-05 8.01749e-06 0.00023314 5.10204e-05 2.55949 0.977336 2.38401 0.544276 0.0047817 0.00104665 1.7381 2.24994 1.6866 1.87126
9 4.25 0.00333267 0.00093586 1.7664 1.51295 0.0419576 4.33244 0.0455628 0.0128156 0.047881 0.0135102 0.686825 1.17039 3.15164 1.43015 0.0738377 0.021801 1.38201 3.41531 1.70749 3.31109
10 4.75 0.112962 0.0405598 2.56021 4.20841 0.0657007 4.40163 0.943257 0.343929 0.978539 0.357001 0.974931 1.51262 1.21315 1.85599 0.427477 0.171856 0.689716 4.14164 1.32556 4.70702
11 5.25 1.79615 0.810095 1.07248 5.58753 0.158386 4.60535 2.36988 1.36 2.38337 1.37886 0.916609 1.90561 0.56527 2.09835 0.972379 0.588762 0.835572 5.21638 1.13297 6.16428
12 5.75 2.72417 2.20994 0.841844 6.88594 0.444309 5.29079 2.57017 2.68168 2.3677 2.59643 0.65886 2.24442 0.475232 2.34274 1.37009 1.29331 0.992912 6.74815 0.697932 7.24099
13 6.25 0.895613 2.75362 0.856517 8.44656 0.957307 7.03549 1.80129 3.77596 2.02614 3.8273 0.705404 2.67295 0.550589 2.67722 1.50325 2.20653 1.03338 8.63148 0.73038 8.5721
14 6.75 0.41575 3.04798 0.751368 10.0433 1.63137 10.5031 0.918942 4.42706 1.3732 4.80025 0.950551 3.34645 0.78997 3.23693 1.34906 3.16238 1.1074 10.9854 0.930691 10.5504
15 7.25 0.568181 3.51204 0.839122 12.1003 1.76763 14.8374 0.703675 5.0022 0.595256 5.28678 1.30406 4.41231 1.23504 4.24638 1.06384 4.0319 1.06425 13.5949 1.09224 13.2286
16 7.75 0.750801 4.21271 1.01534 14.9443 1.24759 18.3328 0.582411 5.54612 0.420634 5.67961 1.44158 5.75861 1.47604 5.62487 0.860312 4.83536 1.09951 16.6755 1.17457 16.5194
17 8.25 0.974594 5.24334 1.08066 18.3744 0.89369 21.1701 0.596678 6.17756 0.493171 6.20152 1.18346 7.01103 1.33855 7.04142 0.853595 5.73869 1.14198 20.301 1.18979 20.2967
18 8.75 1.37439 6.87821 1.21507 22.7126 0.888097 24.3416 0.704151 7.01578 0.606345 6.9233 0.97875 8.17613 1.0561 8.29858 0.907403 6.81885 1.04938 24.0485 1.13093 24.3355
19 9.25 1.29881 8.60471 1.17934 27.418 1.01722 28.4012 0.975446 8.31339 0.82472 8.02041 0.902158 9.37625 0.899794 9.49556 0.971757 8.11155 0.970564 27.9219 1.00108 28.3306
20 9.75 1.10589 10.238 1.08415 32.2237 0.977757 32.7364 1.29267 10.2239 1.25973 9.88222 0.883183 10.6815 0.875386 10.7893 1.02914 9.63257 0.94006 32.09 0.921235 32.4152
86000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.68225 0.397378 0.00116431 0.000275024
6 2.75 0 0 0 0 8.37634 2.95176 0 0 0 0 0 0 0 0 0 0 1.45261 0.909268 0.432687 0.152754
7 3.25 0 0 0 0 2.54361 4.20273 0 0 0 0 2.57113 0.421493 0.13253 0.0217274 8.00565e-05 1.31195e-05 0.401602 1.10678 1.23044 0.757891
8 3.75 0 0 0.0322333 0.0210923 0.124498 4.2842 0 0 0.000491337 0.000107143 2.55382 0.978609 2.40616 0.546626 0.00473751 0.00104592 1.72986 2.23888 1.69439 1.86678
9 4.25 0.000529235 0.000148688 1.75156 1.49262 0.0444247 4.32154 0.0504023 0.0141152 0.0498068 0.0140583 0.665949 1.16515 3.12205 1.42115 0.0768002 0.0225598 1.38736 3.40471 1.6993 3.29475
10 4.75 0.119207 0.0418207 2.57258 4.19174 0.0659194 4.39071 0.905239 0.330789 0.957359 0.348961 0.959703 1.50087 1.2187 1.84746 0.427719 0.172188 0.688278 4.12702 1.32249 4.68262
11 5.25 1.81763 0.817837 1.07172 5.56509 0.161923 4.59825 2.38975 1.35184 2.38215 1.36677 0.912347 1.89069 0.54617 2.08082 0.969991 0.586628 0.826709 5.18672 1.12282 6.12184
12 5.75 2.7417 2.22183 0.850681 6.87261 0.44495 5.2823 2.5728 2.6703 2.34151 2.56669 0.666853 2.23242 0.468436 2.32088 1.35762 1.28235 0.990299 6.70917 0.696024 7.19189
13 6.25 0.857633 2.74066 0.84739 8.41127 0.944599 6.99793 1.78324 3.74985 2.02325 3.79158 0.704911 2.65916 0.561516 2.66081 1.47374 2.17456 1.03437 8.58777 0.725949 8.51035
14 6.75 0.416696 3.03466 0.75243 10.0047 1.62825 10.447 0.943235 4.41587 1.36916 4.75831 0.954352 3.33301 0.798732 3.22478 1.36143 3.13582 1.10727 10.9332 0.932481 10.4856
15 7.25 0.568174 3.49712 0.831635 12.0364 1.7736 14.7808 0.690699 4.97844 0.613414 5.25792 1.28958 4.38339 1.22542 4.22289 1.07155 4.0086 1.06032 13.5241 1.08982 13.1486
16 7.75 0.749457 4.19414 1.00364 14.8379 1.24882 18.2675 0.58562 5.52346 0.435055 5.6628 1.44582 5.72899 1.46829 5.58941 0.85243 4.80195 1.1009 16.5979 1.17216 16.4213
17 8.25 0.990659 5.23813 1.08531 18.2708 0.896247 21.1031 0.597537 6.15361 0.491956 6.18163 1.18981 6.98377 1.33177 6.9939 0.846307 5.69448 1.14528 20.2214 1.19209 20.1929
18 8.75 1.31677 6.79903 1.21132 22.5806 0.87896 24.2312 0.70735 6.99272 0.613467 6.90936 0.975775 8.1413 1.065 8.25728 0.900769 6.76303 1.04169 23.9285 1.12505 24.1967
19 9.25 1.29831 8.5189 1.18068 27.275 1.011 28.252 0.984205 8.29745 0.833331 8.01408 0.894442 9.32704 0.902504 9.4537 0.95796 8.033 0.97161 27.7927 1.00329 28.1868
20 9.75 1.1608 10.2273 1.08456 32.0659 0.969637 32.5363 1.27475 10.1749 1.2531 9.8597 0.883387 10.6281 0.875729 10.7435 1.03979 9.56442 0.934953 31.9237 0.929609 32.2943
87000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.68487 0.396296 0.00104233 0.000245141
6 2.75 0 0 0 0 8.44095 2.9618 0 0 0 0 0 0 0 0 0 0 1.4632 0.909709 0.426158 0.14978
7 3.25 0 0 0 0 2.53612 4.20372 0 0 0 0 2.56751 0.419102 0.129216 0.0210928 0 0 0.397994 1.1046 1.23202 0.753099
8 3.75 0 0 0.0330395 0.0215238 0.108613 4.2745 5.36432e-05 1.16618e-05 0 0 2.57964 0.979433 2.41555 0.545784 0.00587729 0.00127697 1.73192 2.2332 1.69073 1.85485
9 4.25 0.00158434 0.000441691 1.73973 1.47686 0.0413797 4.30912 0.051102 0.0142646 0.0472731 0.0131829 0.658671 1.16314 3.11799 1.41542 0.0749306 0.0221742 1.39593 3.4012 1.68543 3.26509
10 4.75 0.131464 0.0461997 2.5725 4.16432 0.0656648 4.37774 0.881535 0.321312 0.951847 0.344731 0.956643 1.49636 1.18636 1.82865 0.420148 0.168515 0.682014 4.11387 1.3204 4.64483
11 5.25 1.78473 0.804929 1.08419 5.54772 0.162094 4.58462 2.38486 1.33592 2.34795 1.34363 0.899438 1.879 0.551724 2.06337 0.972401 0.582208 0.818651 5.15871 1.13556 6.09414
12 5.75 2.81068 2.23806 0.849272 6.84745 0.447009 5.2689 2.56971 2.64713 2.3218 2.52836 0.651089 2.21123 0.488803 2.31278 1.36191 1.27714 0.986092 6.6682 0.700279 7.16611
13 6.25 0.832557 2.73955 0.853496 8.39053 0.95925 7.00359 1.79527 3.72933 2.0142 3.74251 0.712056 2.64046 0.573779 2.65865 1.47616 2.16697 1.03 8.53085 0.731478 8.48891
14 6.75 0.41846 3.03354 0.754273 9.98103 1.61942 10.4192 0.91464 4.37237 1.38802 4.71836 0.964629 3.31864 0.797044 3.21902 1.37749 3.13542 1.10216 10.8555 0.927924 10.4461
15 7.25 0.552052 3.48095 0.823877 11.9851 1.76356 14.7101 0.687551 4.92999 0.646702 5.24283 1.29825 4.37154 1.21697 4.20601 1.07321 4.0058 1.06882 13.456 1.08614 13.0887
16 7.75 0.761326 4.18595 1.00164 14.7691 1.2653 18.2277 0.599762 5.48578 0.447733 5.65775 1.43602 5.7023 1.45999 5.55897 0.852403 4.79573 1.10966 16.5409 1.16862 16.3376
17 8.25 0.985312 5.21984 1.07595 18.1578 0.892719 21.04 0.620226 6.13706 0.484548 6.16657 1.18743 6.9492 1.32432 6.94961 0.830113 5.66742 1.13843 20.1273 1.19327 20.0967
18 8.75 1.35175 6.81534 1.22116 22.4839 0.889045 24.1904 0.734747 7.00493 0.599909 6.87517 0.975383 8.1013 1.07203 8.21588 0.88141 6.70851 1.04429 23.8278 1.12423 24.0804
19 9.25 1.25718 8.47361 1.18502 27.1755 0.994095 28.1269 0.971226 8.28695 0.849723 7.99679 0.891521 9.27811 0.911066 9.41848 0.961517 7.97771 0.962764 27.6403 1.01044 28.0817
20 9.75 1.13753 10.1406 1.09103 31.9743 0.963454 32.3657 1.26974 10.149 1.2591 9.8433 0.881912 10.5714 0.879189 10.7078 1.05607 9.52646 0.939109 31.772 0.932459 32.1842
88000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70559 0.400629 0.00115446 0.000271137
6 2.75 0 0 0 0 8.45372 2.9623 0 0 0 0 0 0 0 0 0 0 1.45188 0.909387 0.427112 0.149936
7 3.25 0 0 0 0 2.52667 4.19792 0 0 0 0 2.59378 0.42282 0.130038 0.0211975 0 0 0.397208 1.10364 1.23663 0.754696
8 3.75 0 0 0.0332337 0.021622 0.114246 4.27227 0.000171218 3.7172e-05 5.03929e-05 1.09329e-05 2.55919 0.977963 2.4259 0.547431 0.00441454 0.000957726 1.73025 2.22963 1.68332 1.85014
9 4.25 0.00556414 0.0015481 1.73898 1.47436 0.0397128 4.30546 0.0490643 0.0137034 0.0546305 0.0152267 0.660983 1.16207 3.12588 1.41809 0.0813414 0.0236137 1.39245 3.39316 1.68804 3.26067
10 4.75 0.124549 0.0448411 2.55793 4.14301 0.0600963 4.36817 0.868105 0.315671 0.945673 0.34418 0.943317 1.4902 1.1557 1.8201 0.434895 0.174889 0.678836 4.10154 1.31386 4.63174
11 5.25 1.84216 0.82693 1.09381 5.53682 0.171715 4.58703 2.39035 1.33124 2.33807 1.33753 0.89839 1.87189 0.551486 2.0544 0.997628 0.598741 0.827429 5.15617 1.13376 6.0768
12 5.75 2.79216 2.24871 0.859525 6.85048 0.447076 5.27049 2.54613 2.62868 2.27865 2.49867 0.659643 2.20803 0.48843 2.3033 1.35317 1.28828 0.983017 6.65893 0.695362 7.13982
13 6.25 0.808552 2.7351 0.851063 8.3871 0.96447 7.01231 1.78869 3.70546 2.01249 3.71017 0.712188 2.63676 0.586583 2.65642 1.48299 2.18103 1.02787 8.51525 0.731601 8.46107
14 6.75 0.409665 3.02251 0.748429 9.96316 1.59565 10.3733 0.934017 4.36124 1.39862 4.69215 0.965906 3.31493 0.790222 3.21124 1.35462 3.13213 1.10511 10.843 0.932299 10.4248
15 7.25 0.547542 3.46566 0.836567 11.9953 1.77234 14.6797 0.687553 4.91811 0.64391 5.21367 1.30219 4.36961 1.22409 4.20266 1.07571 4.00337 1.07542 13.456 1.08471 13.0604
16 7.75 0.769396 4.17718 0.99443 14.7555 1.25792 18.1721 0.603731 5.47683 0.461547 5.64081 1.4355 5.6981 1.45101 5.5455 0.856166 4.79571 1.11455 16.5504 1.17054 16.3102
17 8.25 0.994815 5.21966 1.07948 18.1508 0.910062 21.0352 0.625459 6.13273 0.492998 6.1578 1.19496 6.95121 1.32697 6.93705 0.834448 5.67078 1.13604 20.1244 1.19681 20.0754
18 8.75 1.34242 6.80202 1.21204 22.4389 0.893527 24.1972 0.734251 6.99885 0.624202 6.89411 0.972826 8.09875 1.07961 8.21055 0.893771 6.72506 1.03824 23.7985 1.12726 24.0646
19 9.25 1.26552 8.46903 1.18402 27.1202 0.996751 28.139 0.972331 8.2806 0.857565 8.02456 0.88975 9.27164 0.92418 9.42882 0.952876 7.98116 0.965401 27.6163 1.01451 28.0766
20 9.75 1.14789 10.1489 1.0912 31.9134 0.947776 32.3032 1.27759 10.1517 1.24962 9.85469 0.878927 10.5589 0.874955 10.7102 1.03027 9.49004 0.93755 31.7356 0.931527 32.1694
89000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.7255 0.404141 0.00101769 0.000238338
6 2.75 0 0 0 0 8.4771 2.96194 0 0 0 0 0 0 0 0 0 0 1.45744 0.913378 0.437585 0.153134
7 3.25 0 0 0 0 2.51759 4.18961 0 0 0 0 2.63619 0.428498 0.141135 0.0229412 0 0 0.387755 1.10246 1.23331 0.754539
8 3.75 0 0 0.0372457 0.0241633 0.117323 4.26574 0 0 0.000307093 6.63265e-05 2.5437 0.978697 2.42362 0.547168 0.00349145 0.000755102 1.72982 2.22493 1.68214 1.84607
9 4.25 0.00303675 0.000842566 1.72127 1.45798 0.0430061 4.30156 0.0434385 0.0120641 0.050583 0.0141152 0.643887 1.15753 3.11515 1.41235 0.0938391 0.0268185 1.39895 3.39054 1.68115 3.24681
10 4.75 0.128503 0.0453819 2.56276 4.12399 0.0619563 4.36603 0.860288 0.310454 0.918964 0.332859 0.956078 1.48914 1.16066 1.81492 0.441532 0.179963 0.682641 4.10086 1.31236 4.61237
11 5.25 1.81136 0.812176 1.10028 5.522 0.169176 4.58104 2.40247 1.32823 2.31359 1.31297 0.901364 1.87099 0.542583 2.04478 0.97569 0.593309 0.820876 5.14413 1.13057 6.04923
12 5.75 2.81988 2.24394 0.858044 6.82963 0.448582 5.26483 2.54151 2.6196 2.31161 2.48754 0.633741 2.19301 0.477872 2.28759 1.35096 1.27974 0.982593 6.64192 0.696967 7.11164
13 6.25 0.794027 2.72023 0.862555 8.38252 0.940285 6.95807 1.78413 3.69056 2.03197 3.70726 0.716668 2.62319 0.593339 2.64375 1.48952 2.17384 1.0161 8.4717 0.733651 8.43279
14 6.75 0.44017 3.02816 0.74314 9.94294 1.60389 10.3267 0.919309 4.33415 1.38906 4.67971 0.965299 3.29899 0.798352 3.20266 1.37431 3.13598 1.10116 10.7844 0.923779 10.373
15 7.25 0.547262 3.46981 0.821288 11.9323 1.77658 14.631 0.694007 4.89464 0.626859 5.18597 1.29522 4.34501 1.21542 4.18424 1.07013 4.00022 1.07861 13.3977 1.0905 13.015
16 7.75 0.744091 4.15595 0.991664 14.6769 1.26842 18.1425 0.613644 5.4609 0.453601 5.60455 1.45905 5.69141 1.44542 5.51806 0.858403 4.79234 1.1142 16.4822 1.16879 16.2507
17 8.25 1.00826 5.20949 1.08469 18.0788 0.906949 20.9876 0.620196 6.10941 0.511623 6.13952 1.17742 6.92259 1.34233 6.92169 0.811437 5.64083 1.13936 20.0564 1.19582 20.0019
18 8.75 1.33458 6.77809 1.20767 22.3391 0.888178 24.1216 0.733499 6.97216 0.627015 6.87702 0.970701 8.06433 1.07529 8.18645 0.876254 6.67149 1.04581 23.7466 1.1283 23.9833
19 9.25 1.27743 8.45595 1.1859 27.0144 0.992409 28.035 0.96765 8.24405 0.844589 7.98719 0.904127 9.25275 0.913529 9.38723 0.964059 7.93867 0.9586 27.5267 1.01198 27.9738
20 9.75 1.12974 10.1045 1.09765 31.822 0.953253 32.2112 1.27353 10.1039 1.24527 9.8057 0.875891 10.5318 0.876056 10.6666 1.0433 9.46225 0.933263 31.6153 0.93112 32.0531
90000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71831 0.400541 0.00104217 0.000242954
6 2.75 0 0 0 0 8.55034 2.97329 0 0 0 0 0 0 0 0 0 0 1.46986 0.911668 0.440521 0.153429
7 3.25 0 0 0 0 2.50786 4.19036 0 0 0 0 2.62217 0.424188 0.140243 0.0226871 0 0 0.388002 1.09997 1.24675 0.758487
8 3.75 0 0 0.0366351 0.0236506 0.118299 4.26676 4.40289e-05 9.47522e-06 7.11577e-05 1.53061e-05 2.56657 0.976684 2.46428 0.553167 0.00283209 0.000610058 1.73599 2.22107 1.68776 1.84844
9 4.25 0.00390359 0.00107872 1.73419 1.46134 0.0392381 4.2993 0.0523535 0.0144796 0.0558247 0.0154461 0.652034 1.15691 3.11441 1.41402 0.0781581 0.0222165 1.3979 3.38024 1.68456 3.24531
10 4.75 0.133179 0.047019 2.57436 4.12664 0.0523472 4.35351 0.872146 0.315538 0.929721 0.336378 0.956168 1.48697 1.13433 1.80557 0.444657 0.175714 0.682901 4.08743 1.3065 4.5983
11 5.25 1.85204 0.827302 1.08968 5.50459 0.17408 4.5737 2.36992 1.31474 2.32277 1.3157 0.897356 1.86531 0.537951 2.03238 0.963682 0.582012 0.834455 5.14289 1.12055 6.01562
